id_pdl,date,consommation_kwh,zone
PDL-000642,2025-07-11,39.38,Plateau-Est
PDL-000642,2025-07-12,20.83,Plateau-Est
PDL-000642,2025-07-13,19.68,Plateau-Est
PDL-000642,2025-07-14,39.96,Plateau-Est
PDL-000642,2025-07-15,37.22,Plateau-Est
PDL-000642,2025-07-16,41.51,Plateau-Est
PDL-000642,2025-07-17,42.22,Plateau-Est
PDL-000642,2025-07-18,40.86,Plateau-Est
PDL-000642,2025-07-19,21.52,Plateau-Est
PDL-000642,2025-07-20,24.35,Plateau-Est
PDL-000642,2025-07-21,39.69,Plateau-Est
PDL-000642,2025-07-22,37.91,Plateau-Est
PDL-000642,2025-07-23,41.55,Plateau-Est
PDL-000642,2025-07-24,40.28,Plateau-Est
PDL-000642,2025-07-25,35.73,Plateau-Est
PDL-000642,2025-07-26,22.27,Plateau-Est
PDL-000642,2025-07-27,27.22,Plateau-Est
PDL-000642,2025-07-28,38.72,Plateau-Est
PDL-000642,2025-07-29,39.14,Plateau-Est
PDL-000642,2025-07-30,40.06,Plateau-Est
PDL-000642,2025-07-31,39.44,Plateau-Est
PDL-000642,2025-08-01,43.61,Plateau-Est
PDL-000642,2025-08-02,22.93,Plateau-Est
PDL-000642,2025-08-03,15.8,Plateau-Est
PDL-000642,2025-08-04,44.53,Plateau-Est
PDL-000642,2025-08-05,40.75,Plateau-Est
PDL-000642,2025-08-06,56.3,Plateau-Est
PDL-000642,2025-08-07,41.57,Plateau-Est
PDL-000642,2025-08-08,37.73,Plateau-Est
PDL-000642,2025-08-09,18.88,Plateau-Est
PDL-000642,2025-08-10,24.88,Plateau-Est
PDL-000642,2025-08-11,45.34,Plateau-Est
PDL-000642,2025-08-12,36.46,Plateau-Est
PDL-000642,2025-08-13,36,Plateau-Est
PDL-000642,2025-08-14,39.85,Plateau-Est
PDL-000642,2025-08-15,48.08,Plateau-Est
PDL-000642,2025-08-16,19.54,Plateau-Est
PDL-000642,2025-08-17,16.98,Plateau-Est
PDL-000642,2025-08-18,38.82,Plateau-Est
PDL-000642,2025-08-19,35.19,Plateau-Est
PDL-000642,2025-08-20,39.22,Plateau-Est
PDL-000642,2025-08-21,36.77,Plateau-Est
PDL-000642,2025-08-22,39.12,Plateau-Est
PDL-000642,2025-08-23,21.47,Plateau-Est
PDL-000642,2025-08-24,22.86,Plateau-Est
PDL-000642,2025-08-25,59.6,Plateau-Est
PDL-000642,2025-08-26,40.2,Plateau-Est
PDL-000642,2025-08-27,-38.55,Plateau-Est
PDL-000642,2025-08-28,39.18,Plateau-Est
PDL-000642,2025-08-29,39.05,Plateau-Est
PDL-000642,2025-08-30,26.35,Plateau-Est
PDL-000642,2025-08-31,17.97,Plateau-Est
PDL-000642,2025-09-01,66.27,Plateau-Est
PDL-000642,2025-09-02,40.83,Plateau-Est
PDL-000642,2025-09-03,49.42,Plateau-Est
PDL-000642,2025-09-04,38.39,Plateau-Est
PDL-000642,2025-09-05,44.59,Plateau-Est
PDL-000642,2025-09-06,20.49,Plateau-Est
PDL-000642,2025-09-07,24.86,Plateau-Est
PDL-000642,2025-09-08,41.11,Plateau-Est
PDL-000642,2025-09-09,44.93,Plateau-Est
PDL-000642,2025-09-10,43.28,Plateau-Est
PDL-000642,2025-09-11,40.91,Plateau-Est
PDL-000642,2025-09-12,39.75,Plateau-Est
PDL-000642,2025-09-13,22.83,Plateau-Est
PDL-000642,2025-09-14,21.57,Plateau-Est
PDL-000642,2025-09-15,,Plateau-Est
PDL-000642,2025-09-16,62.83,Plateau-Est
PDL-000642,2025-09-17,44.38,Plateau-Est
PDL-000642,2025-09-18,59.72,Plateau-Est
PDL-000642,2025-09-19,45.9,Plateau-Est
PDL-000642,2025-09-20,19.56,Plateau-Est
PDL-000642,2025-09-21,33.06,Plateau-Est
PDL-000642,2025-09-22,39.92,Plateau-Est
PDL-000642,2025-09-23,44.3,Plateau-Est
PDL-000642,2025-09-24,55.87,Plateau-Est
PDL-000642,2025-09-25,43.47,Plateau-Est
PDL-000642,2025-09-26,59.43,Plateau-Est
PDL-000642,2025-09-27,37.52,Plateau-Est
PDL-000642,2025-09-28,19.61,Plateau-Est
PDL-000642,2025-09-29,74.01,Plateau-Est
PDL-000642,2025-09-30,73.82,Plateau-Est
PDL-000642,2025-10-01,49.15,Plateau-Est
PDL-000642,2025-10-02,48.26,Plateau-Est
PDL-000642,2025-10-03,53.1,Plateau-Est
PDL-000642,2025-10-04,34.23,Plateau-Est
PDL-000642,2025-10-05,54.19,Plateau-Est
PDL-000642,2025-10-06,43.11,Plateau-Est
PDL-000642,2025-10-07,45.8,Plateau-Est
PDL-000642,2025-10-08,53.58,Plateau-Est
PDL-000642,2025-10-09,44.16,Plateau-Est
PDL-000642,2025-10-10,48.7,Plateau-Est
PDL-000642,2025-10-11,36.99,Plateau-Est
PDL-000642,2025-10-12,33.55,Plateau-Est
PDL-000642,2025-10-13,69.98,Plateau-Est
PDL-000642,2025-10-14,55.36,Plateau-Est
PDL-000642,2025-10-15,68.58,Plateau-Est
PDL-000642,2025-10-16,47.79,Plateau-Est
PDL-000642,2025-10-17,58.03,Plateau-Est
PDL-000642,2025-10-18,,Plateau-Est
PDL-000642,2025-10-19,27.34,Plateau-Est
PDL-000642,2025-10-20,84.63,Plateau-Est
PDL-000642,2025-10-21,45.94,Plateau-Est
PDL-000642,2025-10-22,92.25,Plateau-Est
PDL-000642,2025-10-23,53.2,Plateau-Est
PDL-000642,2025-10-24,82.62,Plateau-Est
PDL-000642,2025-10-25,41.71,Plateau-Est
PDL-000642,2025-10-26,46.68,Plateau-Est
PDL-000642,2025-10-27,66,Plateau-Est
PDL-000642,2025-10-28,,Plateau-Est
PDL-000642,2025-10-29,60.04,Plateau-Est
PDL-000642,2025-10-30,75.08,Plateau-Est
PDL-000642,2025-10-31,73.59,Plateau-Est
PDL-000642,2025-11-01,47.51,Plateau-Est
PDL-000642,2025-11-02,45.43,Plateau-Est
PDL-000642,2025-11-03,91.41,Plateau-Est
PDL-000642,2025-11-04,83.72,Plateau-Est
PDL-000642,2025-11-05,71.22,Plateau-Est
PDL-000642,2025-11-06,67.89,Plateau-Est
PDL-000642,2025-11-07,69.87,Plateau-Est
PDL-000642,2025-11-08,49.69,Plateau-Est
PDL-000642,2025-11-09,36.57,Plateau-Est
PDL-000642,2025-11-10,75.83,Plateau-Est
PDL-000642,2025-11-11,,Plateau-Est
PDL-000642,2025-11-12,103.19,Plateau-Est
PDL-000642,2025-11-13,64.81,Plateau-Est
PDL-000642,2025-11-14,80.35,Plateau-Est
PDL-000642,2025-11-15,48.2,Plateau-Est
PDL-000642,2025-11-16,60.13,Plateau-Est
PDL-000642,2025-11-17,65.79,Plateau-Est
PDL-000642,2025-11-18,92.44,Plateau-Est
PDL-000642,2025-11-19,79.4,Plateau-Est
PDL-000642,2025-11-20,86.63,Plateau-Est
PDL-000642,2025-11-21,108.83,Plateau-Est
PDL-000642,2025-11-22,53.56,Plateau-Est
PDL-000642,2025-11-23,45.68,Plateau-Est
PDL-000642,2025-11-24,80.95,Plateau-Est
PDL-000642,2025-11-25,102.03,Plateau-Est
PDL-000642,2025-11-26,924.4,Plateau-Est
PDL-000642,2025-11-27,82.68,Plateau-Est
PDL-000642,2025-11-28,1387.44,Plateau-Est
PDL-000642,2025-11-29,48.39,Plateau-Est
PDL-000642,2025-11-30,43.34,Plateau-Est
PDL-000642,2025-12-01,,Plateau-Est
PDL-000642,2025-12-02,96.32,Plateau-Est
PDL-000642,2025-12-03,95.21,Plateau-Est
PDL-000642,2025-12-04,100.29,Plateau-Est
PDL-000642,2025-12-05,79.02,Plateau-Est
PDL-000642,2025-12-06,65.35,Plateau-Est
PDL-000642,2025-12-07,49.05,Plateau-Est
PDL-000642,2025-12-08,111.04,Plateau-Est
PDL-000642,2025-12-09,93.41,Plateau-Est
PDL-000642,2025-12-10,85.62,Plateau-Est
PDL-000642,2025-12-11,95.04,Plateau-Est
PDL-000642,2025-12-12,92.24,Plateau-Est
PDL-000642,2025-12-13,67.56,Plateau-Est
PDL-000642,2025-12-14,48.64,Plateau-Est
PDL-000642,2025-12-15,89.78,Plateau-Est
PDL-000642,2025-12-16,102.86,Plateau-Est
PDL-000642,2025-12-17,104.7,Plateau-Est
PDL-000642,2025-12-18,91.18,Plateau-Est
PDL-000642,2025-12-19,94.73,Plateau-Est
PDL-000642,2025-12-20,58.49,Plateau-Est
PDL-000642,2025-12-21,56.39,Plateau-Est
PDL-000642,2025-12-22,112.18,Plateau-Est
PDL-000642,2025-12-23,109.75,Plateau-Est
PDL-000642,2025-12-24,104.5,Plateau-Est
PDL-000642,2025-12-25,116.77,Plateau-Est
PDL-000642,2025-12-26,82.8,Plateau-Est
PDL-000642,2025-12-27,62.65,Plateau-Est
PDL-000642,2025-12-28,41.37,Plateau-Est
PDL-000642,2025-12-29,105.09,Plateau-Est
PDL-000642,2025-12-30,121.95,Plateau-Est
PDL-000642,2025-12-31,92.81,Plateau-Est
PDL-000643,2024-01-01,8.46,Bourg-Ancien
PDL-000643,2024-01-02,10.36,Bourg-Ancien
PDL-000643,2024-01-03,9.94,Bourg-Ancien
PDL-000643,2024-01-04,9.2,Bourg-Ancien
PDL-000643,2024-01-05,10.3,Bourg-Ancien
PDL-000643,2024-01-06,10.92,Bourg-Ancien
PDL-000643,2024-01-07,10.98,Bourg-Ancien
PDL-000643,2024-01-08,10.2,Bourg-Ancien
PDL-000643,2024-01-09,9.29,Bourg-Ancien
PDL-000643,2024-01-10,10.97,Bourg-Ancien
PDL-000643,2024-01-11,10.78,Bourg-Ancien
PDL-000643,2024-01-12,10.62,Bourg-Ancien
PDL-000643,2024-01-13,11.02,Bourg-Ancien
PDL-000643,2024-01-14,10.04,Bourg-Ancien
PDL-000643,2024-01-15,8.97,Bourg-Ancien
PDL-000643,2024-01-16,9.81,Bourg-Ancien
PDL-000643,2024-01-17,10.88,Bourg-Ancien
PDL-000643,2024-01-18,9.41,Bourg-Ancien
PDL-000643,2024-01-19,9.51,Bourg-Ancien
PDL-000643,2024-01-20,9.66,Bourg-Ancien
PDL-000643,2024-01-21,10.87,Bourg-Ancien
PDL-000643,2024-01-22,8.81,Bourg-Ancien
PDL-000643,2024-01-23,9.51,Bourg-Ancien
PDL-000643,2024-01-24,11.54,Bourg-Ancien
PDL-000643,2024-01-25,11.11,Bourg-Ancien
PDL-000643,2024-01-26,8.92,Bourg-Ancien
PDL-000643,2024-01-27,11.27,Bourg-Ancien
PDL-000643,2024-01-28,11.42,Bourg-Ancien
PDL-000643,2024-01-29,10.9,Bourg-Ancien
PDL-000643,2024-01-30,9.86,Bourg-Ancien
PDL-000643,2024-01-31,10.19,Bourg-Ancien
PDL-000643,2024-02-01,9.08,Bourg-Ancien
PDL-000643,2024-02-02,9.49,Bourg-Ancien
PDL-000643,2024-02-03,11.42,Bourg-Ancien
PDL-000643,2024-02-04,,Bourg-Ancien
PDL-000643,2024-02-05,9.89,Bourg-Ancien
PDL-000643,2024-02-06,8.82,Bourg-Ancien
PDL-000643,2024-02-07,9.91,Bourg-Ancien
PDL-000643,2024-02-08,8.5,Bourg-Ancien
PDL-000643,2024-02-09,9.44,Bourg-Ancien
PDL-000643,2024-02-10,10.25,Bourg-Ancien
PDL-000643,2024-02-11,11.76,Bourg-Ancien
PDL-000643,2024-02-12,10.79,Bourg-Ancien
PDL-000643,2024-02-13,9.73,Bourg-Ancien
PDL-000643,2024-02-14,9.83,Bourg-Ancien
PDL-000643,2024-02-15,9.21,Bourg-Ancien
PDL-000643,2024-02-16,11.16,Bourg-Ancien
PDL-000643,2024-02-17,11.75,Bourg-Ancien
PDL-000643,2024-02-18,10.15,Bourg-Ancien
PDL-000643,2024-02-19,10.39,Bourg-Ancien
PDL-000643,2024-02-20,8.23,Bourg-Ancien
PDL-000643,2024-02-21,9.28,Bourg-Ancien
PDL-000643,2024-02-22,10.73,Bourg-Ancien
PDL-000643,2024-02-23,10.67,Bourg-Ancien
PDL-000643,2024-02-24,9.66,Bourg-Ancien
PDL-000643,2024-02-25,11.06,Bourg-Ancien
PDL-000643,2024-02-26,9.59,Bourg-Ancien
PDL-000643,2024-02-27,10.37,Bourg-Ancien
PDL-000643,2024-02-28,9.89,Bourg-Ancien
PDL-000643,2024-02-29,10.09,Bourg-Ancien
PDL-000643,2024-03-01,9.32,Bourg-Ancien
PDL-000643,2024-03-02,11.21,Bourg-Ancien
PDL-000643,2024-03-03,10.31,Bourg-Ancien
PDL-000643,2024-03-04,9.81,Bourg-Ancien
PDL-000643,2024-03-05,10.01,Bourg-Ancien
PDL-000643,2024-03-06,8.67,Bourg-Ancien
PDL-000643,2024-03-07,9.04,Bourg-Ancien
PDL-000643,2024-03-08,8.63,Bourg-Ancien
PDL-000643,2024-03-09,9.62,Bourg-Ancien
PDL-000643,2024-03-10,11.91,Bourg-Ancien
PDL-000643,2024-03-11,9.56,Bourg-Ancien
PDL-000643,2024-03-12,8.18,Bourg-Ancien
PDL-000643,2024-03-13,8.52,Bourg-Ancien
PDL-000643,2024-03-14,9.07,Bourg-Ancien
PDL-000643,2024-03-15,8.62,Bourg-Ancien
PDL-000643,2024-03-16,9.44,Bourg-Ancien
PDL-000643,2024-03-17,9.34,Bourg-Ancien
PDL-000643,2024-03-18,9.02,Bourg-Ancien
PDL-000643,2024-03-19,8.98,Bourg-Ancien
PDL-000643,2024-03-20,8.97,Bourg-Ancien
PDL-000643,2024-03-21,9.85,Bourg-Ancien
PDL-000643,2024-03-22,11.16,Bourg-Ancien
PDL-000643,2024-03-23,8.79,Bourg-Ancien
PDL-000643,2024-03-24,10.08,Bourg-Ancien
PDL-000643,2024-03-25,10.9,Bourg-Ancien
PDL-000643,2024-03-26,11.27,Bourg-Ancien
PDL-000643,2024-03-27,9.19,Bourg-Ancien
PDL-000643,2024-03-28,9.19,Bourg-Ancien
PDL-000643,2024-03-29,8.43,Bourg-Ancien
PDL-000643,2024-03-30,9.75,Bourg-Ancien
PDL-000643,2024-03-31,10.67,Bourg-Ancien
PDL-000643,2024-04-01,10.15,Bourg-Ancien
PDL-000643,2024-04-02,7.96,Bourg-Ancien
PDL-000643,2024-04-03,11.04,Bourg-Ancien
PDL-000643,2024-04-04,8.45,Bourg-Ancien
PDL-000643,2024-04-05,8.44,Bourg-Ancien
PDL-000643,2024-04-06,9.04,Bourg-Ancien
PDL-000643,2024-04-07,9.18,Bourg-Ancien
PDL-000643,2024-04-08,9.64,Bourg-Ancien
PDL-000643,2024-04-09,9.41,Bourg-Ancien
PDL-000643,2024-04-10,8.51,Bourg-Ancien
PDL-000643,2024-04-11,9.44,Bourg-Ancien
PDL-000643,2024-04-12,9.49,Bourg-Ancien
PDL-000643,2024-04-13,9.55,Bourg-Ancien
PDL-000643,2024-04-14,9.33,Bourg-Ancien
PDL-000643,2024-04-15,8.06,Bourg-Ancien
PDL-000643,2024-04-16,8.91,Bourg-Ancien
PDL-000643,2024-04-17,8.73,Bourg-Ancien
PDL-000643,2024-04-18,7.68,Bourg-Ancien
PDL-000643,2024-04-19,7.94,Bourg-Ancien
PDL-000643,2024-04-20,9.99,Bourg-Ancien
PDL-000643,2024-04-21,7.68,Bourg-Ancien
PDL-000643,2024-04-22,7.98,Bourg-Ancien
PDL-000643,2024-04-23,9.17,Bourg-Ancien
PDL-000643,2024-04-24,8.81,Bourg-Ancien
PDL-000643,2024-04-25,9.03,Bourg-Ancien
PDL-000643,2024-04-26,,Bourg-Ancien
PDL-000643,2024-04-27,9.82,Bourg-Ancien
PDL-000643,2024-04-28,9.35,Bourg-Ancien
PDL-000643,2024-04-29,8.17,Bourg-Ancien
PDL-000643,2024-04-30,8.1,Bourg-Ancien
PDL-000643,2024-05-01,9.61,Bourg-Ancien
PDL-000643,2024-05-02,9.16,Bourg-Ancien
PDL-000643,2024-05-03,7.04,Bourg-Ancien
PDL-000643,2024-05-04,9.83,Bourg-Ancien
PDL-000643,2024-05-05,8.8,Bourg-Ancien
PDL-000643,2024-05-06,8.96,Bourg-Ancien
PDL-000643,2024-05-07,8.74,Bourg-Ancien
PDL-000643,2024-05-08,8.83,Bourg-Ancien
PDL-000643,2024-05-09,7.44,Bourg-Ancien
PDL-000643,2024-05-10,8.67,Bourg-Ancien
PDL-000643,2024-05-11,8.28,Bourg-Ancien
PDL-000643,2024-05-12,9.1,Bourg-Ancien
PDL-000643,2024-05-13,8.72,Bourg-Ancien
PDL-000643,2024-05-14,8.53,Bourg-Ancien
PDL-000643,2024-05-15,8.09,Bourg-Ancien
PDL-000643,2024-05-16,8.9,Bourg-Ancien
PDL-000643,2024-05-17,9.11,Bourg-Ancien
PDL-000643,2024-05-18,7.98,Bourg-Ancien
PDL-000643,2024-05-19,8.89,Bourg-Ancien
PDL-000643,2024-05-20,8.55,Bourg-Ancien
PDL-000643,2024-05-21,9.17,Bourg-Ancien
PDL-000643,2024-05-22,8.67,Bourg-Ancien
PDL-000643,2024-05-23,7.71,Bourg-Ancien
PDL-000643,2024-05-24,7.95,Bourg-Ancien
PDL-000643,2024-05-25,9.17,Bourg-Ancien
PDL-000643,2024-05-26,9.47,Bourg-Ancien
PDL-000643,2024-05-27,7.97,Bourg-Ancien
PDL-000643,2024-05-28,7.61,Bourg-Ancien
PDL-000643,2024-05-29,9.23,Bourg-Ancien
PDL-000643,2024-05-30,8.4,Bourg-Ancien
PDL-000643,2024-05-31,9.5,Bourg-Ancien
PDL-000643,2024-06-01,9.03,Bourg-Ancien
PDL-000643,2024-06-02,8.3,Bourg-Ancien
PDL-000643,2024-06-03,8.95,Bourg-Ancien
PDL-000643,2024-06-04,8.95,Bourg-Ancien
PDL-000643,2024-06-05,7.97,Bourg-Ancien
PDL-000643,2024-06-06,8.03,Bourg-Ancien
PDL-000643,2024-06-07,8.55,Bourg-Ancien
PDL-000643,2024-06-08,8.61,Bourg-Ancien
PDL-000643,2024-06-09,9.54,Bourg-Ancien
PDL-000643,2024-06-10,8.74,Bourg-Ancien
PDL-000643,2024-06-11,8.31,Bourg-Ancien
PDL-000643,2024-06-12,7.87,Bourg-Ancien
PDL-000643,2024-06-13,7.22,Bourg-Ancien
PDL-000643,2024-06-14,8.47,Bourg-Ancien
PDL-000643,2024-06-15,7.4,Bourg-Ancien
PDL-000643,2024-06-16,8.6,Bourg-Ancien
PDL-000643,2024-06-17,8.94,Bourg-Ancien
PDL-000643,2024-06-18,7.94,Bourg-Ancien
PDL-000643,2024-06-19,8.04,Bourg-Ancien
PDL-000643,2024-06-20,7.86,Bourg-Ancien
PDL-000643,2024-06-21,8.2,Bourg-Ancien
PDL-000643,2024-06-22,8.54,Bourg-Ancien
PDL-000643,2024-06-23,9.01,Bourg-Ancien
PDL-000643,2024-06-24,7.53,Bourg-Ancien
PDL-000643,2024-06-25,8.28,Bourg-Ancien
PDL-000643,2024-06-26,8.01,Bourg-Ancien
PDL-000643,2024-06-27,8.1,Bourg-Ancien
PDL-000643,2024-06-28,8.72,Bourg-Ancien
PDL-000643,2024-06-29,8.73,Bourg-Ancien
PDL-000643,2024-06-30,8.63,Bourg-Ancien
PDL-000643,2024-07-01,8.51,Bourg-Ancien
PDL-000643,2024-07-02,7.71,Bourg-Ancien
PDL-000643,2024-07-03,8.81,Bourg-Ancien
PDL-000643,2024-07-04,8.98,Bourg-Ancien
PDL-000643,2024-07-05,8.57,Bourg-Ancien
PDL-000643,2024-07-06,9.03,Bourg-Ancien
PDL-000643,2024-07-07,8.87,Bourg-Ancien
PDL-000643,2024-07-08,8.5,Bourg-Ancien
PDL-000643,2024-07-09,8.93,Bourg-Ancien
PDL-000643,2024-07-10,8.36,Bourg-Ancien
PDL-000643,2024-07-11,8.31,Bourg-Ancien
PDL-000643,2024-07-12,7.42,Bourg-Ancien
PDL-000643,2024-07-13,9.5,Bourg-Ancien
PDL-000643,2024-07-14,9.54,Bourg-Ancien
PDL-000643,2024-07-15,7.82,Bourg-Ancien
PDL-000643,2024-07-16,7.72,Bourg-Ancien
PDL-000643,2024-07-16,7.72,Bourg-Ancien
PDL-000643,2024-07-17,7.56,Bourg-Ancien
PDL-000643,2024-07-18,7.66,Bourg-Ancien
PDL-000643,2024-07-19,8.83,Bourg-Ancien
PDL-000643,2024-07-20,8.49,Bourg-Ancien
PDL-000643,2024-07-21,8.68,Bourg-Ancien
PDL-000643,2024-07-22,9.07,Bourg-Ancien
PDL-000643,2024-07-23,7.73,Bourg-Ancien
PDL-000643,2024-07-24,7.26,Bourg-Ancien
PDL-000643,2024-07-25,8.18,Bourg-Ancien
PDL-000643,2024-07-26,8.23,Bourg-Ancien
PDL-000643,2024-07-27,8.82,Bourg-Ancien
PDL-000643,2024-07-28,8.15,Bourg-Ancien
PDL-000643,2024-07-29,8.62,Bourg-Ancien
PDL-000643,2024-07-30,8.12,Bourg-Ancien
PDL-000643,2024-07-31,8.2,Bourg-Ancien
PDL-000643,2024-08-01,8.65,Bourg-Ancien
PDL-000643,2024-08-02,,Bourg-Ancien
PDL-000643,2024-08-03,8.28,Bourg-Ancien
PDL-000643,2024-08-04,9.71,Bourg-Ancien
PDL-000643,2024-08-05,8.58,Bourg-Ancien
PDL-000643,2024-08-06,7.58,Bourg-Ancien
PDL-000643,2024-08-07,7.49,Bourg-Ancien
PDL-000643,2024-08-08,9.37,Bourg-Ancien
PDL-000643,2024-08-09,8.2,Bourg-Ancien
PDL-000643,2024-08-10,7.94,Bourg-Ancien
PDL-000643,2024-08-11,8.46,Bourg-Ancien
PDL-000643,2024-08-12,8.43,Bourg-Ancien
PDL-000643,2024-08-13,9.35,Bourg-Ancien
PDL-000643,2024-08-14,,Bourg-Ancien
PDL-000643,2024-08-15,7.81,Bourg-Ancien
PDL-000643,2024-08-16,8.46,Bourg-Ancien
PDL-000643,2024-08-17,8.16,Bourg-Ancien
PDL-000643,2024-08-18,8.43,Bourg-Ancien
PDL-000643,2024-08-19,8.14,Bourg-Ancien
PDL-000643,2024-08-20,8.4,Bourg-Ancien
PDL-000643,2024-08-21,8.19,Bourg-Ancien
PDL-000643,2024-08-22,8.61,Bourg-Ancien
PDL-000643,2024-08-23,8.34,Bourg-Ancien
PDL-000643,2024-08-24,8.81,Bourg-Ancien
PDL-000643,2024-08-25,8.51,Bourg-Ancien
PDL-000643,2024-08-26,8.18,Bourg-Ancien
PDL-000643,2024-08-27,8.27,Bourg-Ancien
PDL-000643,2024-08-28,9.09,Bourg-Ancien
PDL-000643,2024-08-29,7.23,Bourg-Ancien
PDL-000643,2024-08-30,9.68,Bourg-Ancien
PDL-000643,2024-08-31,9.2,Bourg-Ancien
PDL-000643,2024-09-01,9.09,Bourg-Ancien
PDL-000643,2024-09-02,9.45,Bourg-Ancien
PDL-000643,2024-09-03,8.12,Bourg-Ancien
PDL-000643,2024-09-04,8.8,Bourg-Ancien
PDL-000643,2024-09-05,8,Bourg-Ancien
PDL-000643,2024-09-06,8.77,Bourg-Ancien
PDL-000643,2024-09-07,7.89,Bourg-Ancien
PDL-000643,2024-09-08,8.44,Bourg-Ancien
PDL-000643,2024-09-09,9.37,Bourg-Ancien
PDL-000643,2024-09-10,8.72,Bourg-Ancien
PDL-000643,2024-09-11,8.13,Bourg-Ancien
PDL-000643,2024-09-12,7.63,Bourg-Ancien
PDL-000643,2024-09-13,9.5,Bourg-Ancien
PDL-000643,2024-09-14,8.82,Bourg-Ancien
PDL-000643,2024-09-15,8.15,Bourg-Ancien
PDL-000643,2024-09-16,8.1,Bourg-Ancien
PDL-000643,2024-09-17,8.79,Bourg-Ancien
PDL-000643,2024-09-18,8.67,Bourg-Ancien
PDL-000643,2024-09-19,7.76,Bourg-Ancien
PDL-000643,2024-09-20,8.21,Bourg-Ancien
PDL-000643,2024-09-21,10.08,Bourg-Ancien
PDL-000643,2024-09-22,8.4,Bourg-Ancien
PDL-000643,2024-09-23,8.3,Bourg-Ancien
PDL-000643,2024-09-24,7.74,Bourg-Ancien
PDL-000643,2024-09-25,8.26,Bourg-Ancien
PDL-000643,2024-09-26,,Bourg-Ancien
PDL-000643,2024-09-27,7.55,Bourg-Ancien
PDL-000643,2024-09-28,10.14,Bourg-Ancien
PDL-000643,2024-09-29,9.06,Bourg-Ancien
PDL-000643,2024-09-30,9.03,Bourg-Ancien
PDL-000643,2024-10-01,9.37,Bourg-Ancien
PDL-000643,2024-10-02,7.66,Bourg-Ancien
PDL-000643,2024-10-03,8.83,Bourg-Ancien
PDL-000643,2024-10-04,8.18,Bourg-Ancien
PDL-000643,2024-10-05,8.1,Bourg-Ancien
PDL-000643,2024-10-06,10.25,Bourg-Ancien
PDL-000643,2024-10-07,7.5,Bourg-Ancien
PDL-000643,2024-10-08,9.05,Bourg-Ancien
PDL-000643,2024-10-09,8.38,Bourg-Ancien
PDL-000643,2024-10-10,7.82,Bourg-Ancien
PDL-000643,2024-10-11,8.37,Bourg-Ancien
PDL-000643,2024-10-12,9.56,Bourg-Ancien
PDL-000643,2024-10-13,9.58,Bourg-Ancien
PDL-000643,2024-10-14,7.66,Bourg-Ancien
PDL-000643,2024-10-15,8.5,Bourg-Ancien
PDL-000643,2024-10-16,8.52,Bourg-Ancien
PDL-000643,2024-10-17,10.2,Bourg-Ancien
PDL-000643,2024-10-18,8.47,Bourg-Ancien
PDL-000643,2024-10-19,10.94,Bourg-Ancien
PDL-000643,2024-10-20,9.53,Bourg-Ancien
PDL-000643,2024-10-21,8.83,Bourg-Ancien
PDL-000643,2024-10-22,9.08,Bourg-Ancien
PDL-000643,2024-10-23,9.23,Bourg-Ancien
PDL-000643,2024-10-24,8.65,Bourg-Ancien
PDL-000643,2024-10-25,8.88,Bourg-Ancien
PDL-000643,2024-10-26,9.72,Bourg-Ancien
PDL-000643,2024-10-27,8.81,Bourg-Ancien
PDL-000643,2024-10-28,8.84,Bourg-Ancien
PDL-000643,2024-10-29,9.07,Bourg-Ancien
PDL-000643,2024-10-30,9.64,Bourg-Ancien
PDL-000643,2024-10-31,10.14,Bourg-Ancien
PDL-000643,2024-11-01,9.56,Bourg-Ancien
PDL-000643,2024-11-02,9.17,Bourg-Ancien
PDL-000643,2024-11-03,10.48,Bourg-Ancien
PDL-000643,2024-11-04,9.36,Bourg-Ancien
PDL-000643,2024-11-05,8.52,Bourg-Ancien
PDL-000643,2024-11-06,8.3,Bourg-Ancien
PDL-000643,2024-11-07,8.92,Bourg-Ancien
PDL-000643,2024-11-08,9.76,Bourg-Ancien
PDL-000643,2024-11-09,9.19,Bourg-Ancien
PDL-000643,2024-11-10,10.22,Bourg-Ancien
PDL-000643,2024-11-11,8.97,Bourg-Ancien
PDL-000643,2024-11-12,8.3,Bourg-Ancien
PDL-000643,2024-11-13,8.65,Bourg-Ancien
PDL-000643,2024-11-14,8.33,Bourg-Ancien
PDL-000643,2024-11-15,10.2,Bourg-Ancien
PDL-000643,2024-11-16,10.19,Bourg-Ancien
PDL-000643,2024-11-17,8.65,Bourg-Ancien
PDL-000643,2024-11-18,9.21,Bourg-Ancien
PDL-000643,2024-11-19,9.75,Bourg-Ancien
PDL-000643,2024-11-20,8.24,Bourg-Ancien
PDL-000643,2024-11-21,9.62,Bourg-Ancien
PDL-000643,2024-11-22,11.78,Bourg-Ancien
PDL-000643,2024-11-23,9.82,Bourg-Ancien
PDL-000643,2024-11-24,10.6,Bourg-Ancien
PDL-000643,2024-11-25,9.89,Bourg-Ancien
PDL-000643,2024-11-26,12.07,Bourg-Ancien
PDL-000643,2024-11-27,10.41,Bourg-Ancien
PDL-000643,2024-11-28,9.6,Bourg-Ancien
PDL-000643,2024-11-29,10.32,Bourg-Ancien
PDL-000643,2024-11-30,9.67,Bourg-Ancien
PDL-000643,2024-12-01,10.38,Bourg-Ancien
PDL-000643,2024-12-02,9.23,Bourg-Ancien
